Plant_ID,Nameplaete,Technology,Latitude,Longitude,State,Year
894,,Natural Gas,41.2897,-89.0725,IL,2001
895,,Natural Gas,38.7314,-90.0461,IL,2001
898,,Natural Gas,38.8639,-90.1347,IL,2001
899,,Natural Gas,41.509959,-90.534021,IL,2001
935,,Natural Gas,40.5483,-90.5408,IL,2001
937,,Natural Gas,38.0967,-88.1631,IL,2001
940,,Natural Gas,38.3783,-88.3594,IL,2001
941,,Natural Gas,40.246109999999994,-88.638761,IL,2001
943,,Natural Gas,38.4278,-89.4317,IL,2001
944,,Natural Gas,41.451494,-90.148547,IL,2001
946,,Natural Gas,38.7333,-89.6875,IL,2001
955,,Natural Gas,41.3237,-89.1123,IL,2001
957,,Natural Gas,41.3767,-89.3817,IL,2001
960,,Natural Gas,41.9093,-89.0498,IL,2001
961,,Natural Gas,41.9092,-89.0504,IL,2001
969,,Natural Gas,39.596667,-88.611944,IL,2001
971,,Natural Gas,38.334786,-90.158939,IL,2001
972,,Natural Gas,42.115589,-87.731025,IL,2001
990,,Natural Gas,39.711319,-86.196867,IN,2001
995,,Natural Gas,41.645,-87.1225,IN,2001
996,,Natural Gas,41.6392,-87.4069,IN,2001
997,,Natural Gas,41.7208,-86.9086,IN,2001
1001,,Natural Gas,39.9242,-87.4244,IN,2001
1011,,Natural Gas,37.969116,-87.604879,IN,2001
1013,,Natural Gas,38.0211,-87.5172,IN,2001
1016,,Natural Gas,35.0986,-78.8294,NC,2001
1023,,Natural Gas,40.7381436,-85.16638940000001,IN,2001
1032,,Natural Gas,40.758858000000004,-86.360289,IN,2001
1038,,Natural Gas,40.939528,-87.154472,IN,2001
1048,,Natural Gas,41.8081,-90.233611,IA,2001
1079,,Natural Gas,41.671877,-91.563999,IA,2001
1084,,Natural Gas,41.590218,-93.619499,IA,2001
1097,,Natural Gas,43.0563,-92.6932,IA,2001
1104,,Natural Gas,40.7412,-91.116667,IA,2001
1124,,Natural Gas,41.409,-95.0,IA,2001
1127,,Natural Gas,40.7031,-92.4253,IA,2001
1128,,Natural Gas,41.7283405,-92.4451892,IA,2001
1130,,Natural Gas,42.512,-92.476,IA,2001
1131,,Natural Gas,42.5267,-92.4394,IA,2001
1154,,Natural Gas,43.4172,-93.5322,IA,2001
1162,,Natural Gas,42.035556,-90.665,IA,2001
1165,,Natural Gas,41.586026000000004,-92.5228,IA,2001
1166,,Natural Gas,40.9742,-91.5622,IA,2001
1168,,Natural Gas,43.0689,-92.3201,IA,2001
1172,,Natural Gas,43.279722,-92.810556,IA,2001
1176,,Natural Gas,42.0661,-90.3911,IA,2001
1187,,Natural Gas,42.01667,-93.16333,IA,2001
1191,,Natural Gas,42.8464,-92.0978,IA,2001
1193,,Natural Gas,40.9556,-94.9758,IA,2001
1225,,Natural Gas,39.403001,-101.038202,KS,2001
1230,,Natural Gas,37.1611,-100.7619,KS,2001
1233,,Natural Gas,37.7328,-99.9497,KS,2001
1235,,Natural Gas,38.41,-98.8689,KS,2001
1239,,Natural Gas,37.072616,-94.698704,KS,2001
1240,,Natural Gas,37.7903,-97.52166700000001,KS,2001
1242,,Natural Gas,37.5967,-97.413611,KS,2001
1243,,Natural Gas,37.305556,-95.11027800000001,KS,2001
1248,,Natural Gas,38.0906,-97.87472199999999,KS,2001
1251,,Natural Gas,38.8831,-97.201389,KS,2001
1252,,Natural Gas,39.0539,-95.568889,KS,2001
1258,,Natural Gas,37.1517,-98.0311,KS,2001
1259,,Natural Gas,37.193787,-99.76307299999999,KS,2001
1261,,Natural Gas,37.678453999999995,-96.97193,KS,2001
1266,,Natural Gas,38.1134,-95.4458,KS,2001
1267,,Natural Gas,37.6793956,-95.4532921,KS,2001
1268,,Natural Gas,37.6953,-95.4586,KS,2001
1270,,Natural Gas,39.373965999999996,-97.127211,KS,2001
1271,,Natural Gas,37.037344,-95.612689,KS,2001
1275,,Natural Gas,38.9428464,-99.56382550000001,KS,2001
1278,,Natural Gas,38.2858,-95.2594,KS,2001
1279,,Natural Gas,37.507709000000006,-94.839318,KS,2001
1280,,Natural Gas,39.341621999999994,-101.705188,KS,2001
1281,,Natural Gas,37.610896399999994,-99.2932788,KS,2001
1283,,Natural Gas,38.6728,-96.9411,KS,2001
1285,,Natural Gas,39.3781,-99.8239,KS,2001
1286,,Natural Gas,38.5275,-98.7758,KS,2001
1287,,Natural Gas,39.4735,-95.73155,KS,2001
1291,,Natural Gas,37.923076,-95.425572,KS,2001
1294,,Natural Gas,39.0867,-94.651389,KS,2001
1295,,Natural Gas,39.1492,-94.6381,KS,2001
1296,,Natural Gas,37.383109999999995,-98.070364,KS,2001
1298,,Natural Gas,38.1761131,-99.1000533,KS,2001
1299,,Natural Gas,38.179722,-99.1125,KS,2001
1300,,Natural Gas,39.0408,-98.1472,KS,2001
1305,,Natural Gas,38.363411,-97.68335,KS,2001
1307,,Natural Gas,39.1194,-97.7086,KS,2001
1308,,Natural Gas,37.472448,-97.246749,KS,2001
1310,,Natural Gas,39.823428799999995,-99.8935587,KS,2001
1312,,Natural Gas,39.8217,-100.5289,KS,2001
1315,,Natural Gas,39.441978999999996,-98.69029599999999,KS,2001
1316,,Natural Gas,38.615579,-95.279742,KS,2001
1319,,Natural Gas,38.893611,-98.856944,KS,2001
1320,,Natural Gas,39.904922,-95.80336700000001,KS,2001
1321,,Natural Gas,39.7736,-101.8122,KS,2001
1324,,Natural Gas,38.8917,-101.7481,KS,2001
1327,,Natural Gas,39.3772,-99.2947,KS,2001
1328,,Natural Gas,39.1992,-96.3086,KS,2001
1330,,Natural Gas,37.261371999999994,-97.4057,KS,2001
1332,,Natural Gas,37.2354,-97.01100000000001,KS,2001
1334,,Natural Gas,38.3708,-98.7831,KS,2001
1336,,Natural Gas,37.9703,-100.8956,KS,2001
1355,,Natural Gas,37.788309999999996,-84.71257,KY,2001
1363,,Natural Gas,38.1831,-85.8892,KY,2001
1366,,Natural Gas,38.223592,-85.84170400000001,KY,2001
1367,,Natural Gas,38.2556928,-85.751283,KY,2001
1368,,Natural Gas,38.280278,-85.702331,KY,2001
1391,,Natural Gas,30.4922,-91.1864,LA,2001
1392,,Natural Gas,30.4922,-91.1864,LA,2001
1393,,Natural Gas,30.2844,-93.2911,LA,2001
1394,,Natural Gas,30.2743,-91.1164,LA,2001
1400,,Natural Gas,29.822221999999996,-91.5425,LA,2001
1401,,Natural Gas,29.359145,-89.53726400000001,LA,2001
1402,,Natural Gas,30.005066999999997,-90.461694,LA,2001
1403,,Natural Gas,29.9472,-90.1458,LA,2001
1404,,Natural Gas,32.7047,-92.0792,LA,2001
1407,,Natural Gas,30.0175849,-90.0259183,LA,2001
1409,,Natural Gas,30.0081,-89.9372,LA,2001
1416,,Natural Gas,32.5181,-93.7611,LA,2001
1417,,Natural Gas,32.7047,-93.9597,LA,2001
1435,,Natural Gas,29.822221999999996,-91.5425,LA,2001
1439,,Natural Gas,29.5806,-90.7225,LA,2001
1443,,Natural Gas,30.238038,-92.04626400000001,LA,2001
1445,,Natural Gas,30.2119875,-92.0085816,LA,2001
1447,,Natural Gas,32.604639,-93.29435500000001,LA,2001
1448,,Natural Gas,32.5276018,-92.1289505,LA,2001
1449,,Natural Gas,29.691436,-91.18849200000001,LA,2001
1450,,Natural Gas,31.761823100000004,-93.08828759999999,LA,2001
1455,,Natural Gas,30.273333,-91.2567,LA,2001
1456,,Natural Gas,30.2044,-92.2486,LA,2001
1458,,Natural Gas,32.5289568,-92.6126488,LA,2001
1464,,Natural Gas,30.6739,-91.3556,LA,2001
1513,,Natural Gas,46.848,-68.0026,ME,2001
1555,,Natural Gas,39.4217,-76.5087,MD,2001
1559,,Natural Gas,39.2369,-76.5133,MD,2001
1560,,Natural Gas,39.2719,-76.6186,MD,2001
1571,,Natural Gas,38.5444,-76.6861,MD,2001
1572,,Natural Gas,39.2097,-77.4644,MD,2001
1589,,Natural Gas,42.3401456,-71.03541990000001,MA,2001
1595,,Natural Gas,42.3633,-71.0792,MA,2001
1619,,Natural Gas,41.7103,-71.1931,MA,2001
1660,,Natural Gas,42.235,-70.9672,MA,2001
1670,,Natural Gas,42.6986,-70.8697,MA,2001
1678,,Natural Gas,42.542949,-70.928314,MA,2001
1682,,Natural Gas,41.8653,-71.1061,MA,2001
1695,,Natural Gas,43.258767999999996,-86.24226800000001,MI,2001
1696,,Natural Gas,42.280221999999995,-85.492548,MI,2001
1702,,Natural Gas,43.644996,-83.840074,MI,2001
1706,,Natural Gas,45.0306,-84.7039,MI,2001
1718,,Natural Gas,45.766859000000004,-84.756601,MI,2001
1719,,Natural Gas,43.156746000000005,-83.628589,MI,2001
1720,,Natural Gas,43.639927,-83.844712,MI,2001
1724,,Natural Gas,42.338311299999994,-83.0444863,MI,2001
1726,,Natural Gas,42.3592,-82.9597,MI,2001
1728,,Natural Gas,42.2947,-83.1019,MI,2001
1730,,Natural Gas,42.5497,-83.4425,MI,2001
1734,,Natural Gas,42.45,-83.0381,MI,2001
1772,,Natural Gas,46.7553,-88.4558,MI,2001
1818,,Natural Gas,42.0725,-83.9714,MI,2001
1819,,Natural Gas,41.932216,-84.99545,MI,2001
1822,,Natural Gas,42.3039,-83.0903,MI,2001
1823,,Natural Gas,41.9795592,-86.11349990000001,MI,2001
1826,,Natural Gas,43.1006,-86.41,MI,2001
1827,,Natural Gas,43.7067,-86.4367,MI,2001
1829,,Natural Gas,41.9061,-84.6319,MI,2001
1837,,Natural Gas,42.935,-85.3378,MI,2001
1853,,Natural Gas,43.7289,-83.4367,MI,2001
1855,,Natural Gas,41.7992,-85.4256,MI,2001
1867,,Natural Gas,42.8067,-86.0558,MI,2001
1875,,Natural Gas,43.6806,-82.9478,MI,2001
1877,,Natural Gas,43.8393,-85.426,MI,2001
1880,,Natural Gas,42.731,-85.8551,MI,2001
1888,,Natural Gas,43.6728,-94.7075,MN,2001
1904,,Natural Gas,44.8108,-93.2501,MN,2001
1910,,Natural Gas,45.5756,-94.1408,MN,2001
1914,,Natural Gas,44.1974,-94.0078,MN,2001
1932,,Natural Gas,44.2689008,-93.283946,MN,2001
1960,,Natural Gas,43.670638000000004,-92.969284,MN,2001
1969,,Natural Gas,45.041378,-93.790522,MN,2001
1971,,Natural Gas,45.3158,-93.5781,MN,2001
1973,,Natural Gas,43.6579,-94.4647,MN,2001
1975,,Natural Gas,44.7709,-94.1582,MN,2001
1980,,Natural Gas,44.895740999999994,-94.368433,MN,2001
1982,,Natural Gas,44.1122,-93.6944,MN,2001
1985,,Natural Gas,44.106888,-94.219697,MN,2001
1990,,Natural Gas,43.654444,-96.201944,MN,2001
1997,,Natural Gas,45.8958,-93.2942,MN,2001
1999,,Natural Gas,44.5403,-93.5806,MN,2001
2001,,Natural Gas,44.3159,-94.4581,MN,2001
2003,,Natural Gas,44.0833,-93.23,MN,2001
2004,,Natural Gas,43.6722,-92.0847,MN,2001
2022,,Natural Gas,45.121705,-95.053236,MN,2001
2046,,Natural Gas,31.3294,-89.2681,MS,2001
2047,,Natural Gas,30.34,-88.4919,MS,2001
2048,,Natural Gas,32.2925,-88.7461,MS,2001
2049,,Natural Gas,30.4392,-89.0286,MS,2001
2050,,Natural Gas,32.2831,-90.9306,MS,2001
2051,,Natural Gas,33.7947,-90.7139,MS,2001
2052,,Natural Gas,31.600913800000004,-91.3477365,MS,2001
2053,,Natural Gas,32.356953999999995,-90.21297,MS,2001
2059,,Natural Gas,34.1845,-90.562662,MS,2001
2060,,Natural Gas,34.2017489,-90.5705468,MS,2001
2062,,Natural Gas,33.517315,-90.209661,MS,2001
2063,,Natural Gas,33.516583000000004,-90.183337,MS,2001
2067,,Natural Gas,32.8458,-90.4211,MS,2001
2068,,Natural Gas,30.8889,-88.8054,MS,2001
2070,,Natural Gas,31.528000000000002,-89.3004,MS,2001
2078,,Natural Gas,39.1119549,-94.58005859999999,MO,2001
2079,,Natural Gas,39.1306,-94.4778,MO,2001
2083,,Natural Gas,40.224525,-92.584928,MO,2001
2092,,Natural Gas,38.78758,-94.277689,MO,2001
2096,,Natural Gas,37.2644095,-89.5641053,MO,2001
2098,,Natural Gas,39.7246,-94.8773,MO,2001
2120,,Natural Gas,39.3617,-93.4956,MO,2001
2121,,Natural Gas,37.1653,-94.3089,MO,2001
2122,,Natural Gas,39.783388,-93.564112,MO,2001
2123,,Natural Gas,38.964646,-92.31676800000001,MO,2001
2126,,Natural Gas,38.868095000000004,-91.94778000000001,MO,2001
2131,,Natural Gas,39.073315,-93.714748,MO,2001
2132,,Natural Gas,39.0919,-94.3261,MO,2001
2135,,Natural Gas,39.1067,-94.3804,MO,2001
2138,,Natural Gas,40.4225,-91.7206,MO,2001
2139,,Natural Gas,36.2431,-90.0495,MO,2001
2142,,Natural Gas,36.5531,-89.9682,MO,2001
2144,,Natural Gas,39.1228,-93.2064,MO,2001
2145,,Natural Gas,40.375,-92.125,MO,2001
2146,,Natural Gas,39.6525,-91.7994,MO,2001
2161,,Natural Gas,37.108610999999996,-93.261944,MO,2001
2176,,Natural Gas,47.0539,-104.74,MT,2001
2177,,Natural Gas,46.4112,-105.7953,MT,2001
2214,,Natural Gas,41.3528,-99.4978,NE,2001
2215,,Natural Gas,40.3883,-95.8464,NE,2001
2217,,Natural Gas,40.1381,-99.8272,NE,2001
2221,,Natural Gas,41.4031,-99.6392,NE,2001
2222,,Natural Gas,41.9144,-98.9906,NE,2001
2226,,Natural Gas,40.6942,-99.7011,NE,2001
2231,,Natural Gas,40.6253,-96.9558,NE,2001
2232,,Natural Gas,41.5419,-100.8756,NE,2001
2233,,Natural Gas,41.254652,-97.119202,NE,2001
2235,,Natural Gas,42.2764,-96.7289,NE,2001
2236,,Natural Gas,40.133872,-97.184286,NE,2001
2237,,Natural Gas,40.055,-95.6083,NE,2001
2238,,Natural Gas,40.0953,-98.9544,NE,2001
2241,,Natural Gas,40.9228,-98.3269,NE,2001
2243,,Natural Gas,40.583155,-98.420055,NE,2001
2244,,Natural Gas,40.598839,-98.38863,NE,2001
2248,,Natural Gas,41.235,-103.6597,NE,2001
2249,,Natural Gas,42.430539,-97.090814,NE,2001
2250,,Natural Gas,40.80788,-96.710667,NE,2001
2254,,Natural Gas,41.8279842,-97.4549636,NE,2001
2255,,Natural Gas,40.6806,-95.8475,NE,2001
2256,,Natural Gas,40.6756,-96.177778,NE,2001
2265,,Natural Gas,40.5589,-96.7847,NE,2001
2294,,Natural Gas,41.6025,-98.9283,NE,2001
2296,,Natural Gas,42.0903,-96.7769,NE,2001
2302,,Natural Gas,41.145634,-102.977836,NE,2001
2310,,Natural Gas,41.2089,-96.6217,NE,2001
2311,,Natural Gas,42.2644,-96.8756,NE,2001
2313,,Natural Gas,41.8292,-96.7161,NE,2001
2322,,Natural Gas,36.0875,-115.0507,NV,2001
2326,,Natural Gas,36.142445200000004,-115.0547544,NV,2001
2330,,Natural Gas,39.1281,-119.1322,NV,2001
2336,,Natural Gas,39.5625,-119.525,NV,2001
2379,,Natural Gas,39.4547,-75.2014,NJ,2001
2384,,Natural Gas,39.6831,-75.5083,NJ,2001
2390,,Natural Gas,40.476525,-74.352336,NJ,2001
2393,,Natural Gas,40.565833000000005,-75.163889,NJ,2001
2398,,Natural Gas,40.8375,-74.0244,NJ,2001
2399,,Natural Gas,40.076611,-74.879172,NJ,2001
2400,,Natural Gas,40.4911,-74.3956,NJ,2001
2401,,Natural Gas,40.7372,-74.1206,NJ,2001
2403,,Natural Gas,40.7478,-74.0722,NJ,2001
2404,,Natural Gas,40.737283000000005,-74.096464,NJ,2001
2406,,Natural Gas,40.6217,-74.2072,NJ,2001
2411,,Natural Gas,40.5558,-74.2469,NJ,2001
2444,,Natural Gas,31.8047,-106.5472,NM,2001
2446,,Natural Gas,32.714224,-103.301469,NM,2001
2447,,Natural Gas,35.594235,-105.22187340000002,NM,2001
2450,,Natural Gas,35.171,-106.6019,NM,2001
2453,,Natural Gas,32.418,-104.21556,NM,2001
2454,,Natural Gas,32.7131,-103.3533,NM,2001
2465,,Natural Gas,36.725138,-108.19202,NM,2001
2475,,Natural Gas,35.384444,-106.46416699999999,NM,2001
2490,,Natural Gas,40.591564,-74.200035,NY,2001
2494,,Natural Gas,40.6635,-74.0051,NY,2001
2499,,Natural Gas,40.648610999999995,-74.020833,NY,2001
2500,,Natural Gas,40.759167,-73.946111,NY,2001
2511,,Natural Gas,40.616689,-73.64788100000001,NY,2001
2513,,Natural Gas,40.610890000000005,-73.76100000000001,NY,2001
